YEAR,MO,DY,Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction
2019,9,27,28.49,79,18.8,3.11,100.61,1.05,138.25
2019,9,28,27.92,83,19.29,1.68,100.57,1.84,174.94
2019,9,29,27.9,80.94,18.62,0.14,100.57,1.34,173.5
2019,9,30,27.15,86.94,19.47,1.32,100.49,1.75,206.25
2019,10,1,26.5,89.94,19.41,2.13,100.55,2.1,194.19
2019,10,2,26.95,86.62,19.17,0.72,100.56,1.88,160
2019,10,3,27.08,85.81,19.04,0.77,100.54,1.51,187.19
2019,10,4,26.87,85.69,18.8,3.26,100.51,1.69,162.31
2019,10,5,26.72,85.62,18.62,3.66,100.45,1.58,133.19
2019,10,6,27.22,82.06,18.31,0.17,100.52,1.23,110.31
2019,10,7,27.45,81.62,18.43,0.44,100.48,1.73,104.94
2019,10,8,27.32,84.5,18.92,0.95,100.5,2.59,117.5
2019,10,9,27.33,86.38,19.47,0.7,100.45,1.39,97.62
2019,10,10,27.48,82.62,18.62,0.28,100.46,1.59,90.06
2019,10,11,27.51,82.94,18.86,1.38,100.43,1.72,157.75
2019,10,12,27.38,83.19,18.8,1.78,100.39,2.06,130.38
2019,10,13,27.28,86.25,19.41,0.51,100.45,2.2,130.62
2019,10,14,27.21,83.31,18.55,2.23,100.52,2.38,99.25
2019,10,15,27.67,84.62,19.41,2.32,100.49,2.55,95.31
2019,10,16,27.46,85.44,19.35,2.45,100.46,2.98,97.31
2019,10,17,27.37,86.38,19.53,2.05,100.39,2.84,109.38
2019,10,18,27.22,86.44,19.35,4.75,100.46,3.47,102.88
2019,10,19,26.84,89.56,19.71,3.96,100.56,2.3,104.81
2019,10,20,27.7,85.31,19.65,1.04,100.5,2,96.75
2019,10,21,28.05,83,19.41,1.07,100.34,1.21,219.31
2019,10,22,27.36,84.81,19.23,1.17,100.29,1.67,183.06
2019,10,23,27.55,84.44,19.23,2.14,100.31,1.77,108.94
2019,10,24,27.83,82.75,19.1,1.08,100.4,2.36,102.81
2019,10,25,27.85,80.12,18.43,1.32,100.44,1.56,91.56
2019,10,26,27.68,83.31,19.1,1.16,100.41,2.73,87.88
2019,10,27,27.53,83.75,19.04,1.71,100.35,2.44,96
2019,10,28,28,82.75,19.29,0.53,100.37,1.53,115
2019,10,29,27.8,80.06,18.43,0.03,100.37,1.67,175.62
2019,10,30,26.07,85.75,18.07,0.96,100.23,2.63,289.06
2019,10,31,26.14,87.69,18.55,3.17,100.12,3.12,243.25
2019,11,1,26.38,88.5,18.98,3.46,100.36,2.64,148.81
2019,11,2,26.51,86.5,18.68,3.27,100.41,1.55,151
2019,11,3,26.76,83.06,18.07,3.58,100.44,0.81,258.06
2019,11,4,26.13,88.75,18.74,2.91,100.44,2.09,275.88
2019,11,5,26.69,85.19,18.43,8.4,100.35,2.34,88.69
2019,11,6,26.51,88.88,19.23,42.36,100.28,1.91,205.25
2019,11,7,26.16,90.19,19.1,5.05,100.41,3.07,130.19
2019,11,8,26.34,81.69,17.27,1.42,100.57,1.92,190.69
2019,11,9,24.76,81.75,15.69,0.57,100.54,2.93,225.06
2019,11,10,22.19,89.88,15.01,12.11,100.38,3.74,336.5
2019,11,11,22.38,92.81,15.75,26.14,100.26,3.75,266.19
2019,11,12,24.99,84.12,16.42,0.01,100.48,1.85,171.62
2019,11,13,26.17,87.25,18.37,0.66,100.6,2.41,111.88
2019,11,14,26.62,82.94,17.82,0.35,100.52,1.63,85.94
2019,11,15,24.87,82.25,16.05,0.43,100.51,1.84,98.25
2019,11,16,26.45,82.62,17.58,0.17,100.53,1.8,102.94
2019,11,17,26.68,85.62,18.55,0.12,100.52,2,173.06
2019,11,18,26.91,85.44,18.8,0.38,100.53,1.72,102.81
2019,11,19,26.36,80.19,16.91,0.01,100.53,2.04,53.5
2019,11,20,25.56,75.25,15.14,0,100.55,1.57,49.62
2019,11,21,26.15,77.31,16.17,0,100.58,1.47,134.44
2019,11,22,26.11,80.56,16.78,0,100.59,1.59,168.31
2019,11,23,26.64,81.38,17.58,0.2,100.58,0.82,105.56
2019,11,24,27.08,83.31,18.49,0.43,100.55,1.98,106.75
2019,11,25,26.88,84.44,18.49,0.31,100.6,1.35,128.38
2019,11,26,27.55,81,18.37,0.05,100.47,1.75,164.06
2019,11,27,27.28,80.31,17.88,0.07,100.43,3.06,65.06
2019,11,28,26.91,80.75,17.64,0,100.47,2.77,63.75
2019,11,29,26.94,82.19,18.07,0.01,100.5,2.45,89.94
2019,11,30,27.15,80.56,17.88,0.01,100.51,2.45,79.88
2019,12,1,26.73,78.19,16.97,0,100.51,1.52,171.88
2019,12,2,25.88,78.06,16.11,0.03,100.58,1.87,88.19
2019,12,3,24.38,73.25,13.73,0,100.68,2.41,98.12
2019,12,4,23.32,75.19,13.18,0,100.73,2.07,144
2019,12,5,23.69,74.81,13.49,0,100.79,2.8,208.88
2019,12,6,22.8,71.5,12.21,0,100.83,3.82,87.75
2019,12,7,22.39,72.12,12.08,0,100.82,2.77,147.06
2019,12,8,22.47,75.5,12.63,0,100.87,2.38,215.88
2019,12,9,23.84,72.81,13.12,0,100.8,1.9,160.44
2019,12,10,24.61,77.56,14.71,0,100.67,0.95,153.75
2019,12,11,25.14,77.06,15.01,0,100.62,0.98,222.94
2019,12,12,25.56,75,14.95,0.01,100.64,1.15,151.31
2019,12,13,25.65,76.06,15.26,0,100.72,1.86,129.69
2019,12,14,26.84,73.44,15.87,0,100.71,1.84,76.44
2019,12,15,26.64,74.88,16.11,0,100.6,1.81,91.69
2019,12,16,27.04,73.75,15.99,0,100.51,3.11,93.75
2019,12,17,27.18,70.88,15.38,0,100.58,2.26,69.94
2019,12,18,27.5,72.69,16.24,0,100.61,2.16,87.62
2019,12,19,27.46,72.94,16.11,0,100.59,1.7,96.38
2019,12,20,27.13,68.81,14.71,0,100.5,1.44,98.75
2019,12,21,26.55,70,14.47,0,100.55,1.54,87.25
2019,12,22,26.79,74.75,15.75,0,100.56,1.52,147.75
2019,12,23,27.06,75.19,16.11,0,100.58,1.78,233.81
2019,12,24,26.98,73.25,15.5,0,100.64,1.62,97.12
2019,12,25,26.79,69.5,14.53,0,100.55,0.96,155.44
2019,12,26,26.65,73.44,15.32,0,100.6,2.04,150.62
2019,12,27,26.45,68.44,13.92,0,100.58,1.62,74.19
2019,12,28,25.55,65.19,12.7,0,100.61,1.14,154.88
2019,12,29,26.8,70.31,14.59,0,100.59,1.34,119.62
2019,12,30,27.92,71.69,15.87,0,100.67,1.66,176.38
2019,12,31,27.99,62.38,13.92,0,100.81,3.07,66.38
2020,1,1,27.01,62.69,13.12,0,100.88,3.66,46.81
2020,1,2,27.72,65.75,14.59,0.01,100.89,2.98,52.75
2020,1,3,26.79,69.06,14.71,0,100.82,2.54,83.19
2020,1,4,25.51,69.75,13.85,0,100.68,1.78,179.31
2020,1,5,26.25,62.31,12.39,0,100.65,1.84,64.88
2020,1,6,27.4,65,14.04,0.02,100.65,2.05,53.06
2020,1,7,28.83,64,15.01,0,100.52,2.16,93.06
2020,1,8,29.47,60,14.65,0,100.51,2.43,71.44
2020,1,9,29.34,58.88,14.16,0,100.43,1.89,91.75
2020,1,10,29.01,57.75,13.55,0,100.4,1.49,101.75
2020,1,11,28.44,65.69,15.01,0,100.43,1.94,239.94
2020,1,12,28.24,66.88,15.26,0,100.42,2.09,252.25
2020,1,13,27.81,59.44,12.82,0.05,100.44,1.26,80.44
2020,1,14,27.3,58,12.08,0,100.57,1.51,226.56
2020,1,15,27.07,57.62,11.66,0,100.58,2.09,112.5
2020,1,16,27.68,62.69,13.37,0,100.59,1.55,96.19
2020,1,17,28.62,64.12,14.47,0,100.64,1.77,117.25
2020,1,18,28.76,60.56,14.1,0,100.6,1.8,160.25
2020,1,19,28.94,56.88,13.24,0,100.64,1.65,119.88
2020,1,20,29.27,54.44,12.82,0,100.69,2.23,162.94
2020,1,21,29.31,52.56,12.15,0,100.8,2.23,93.25
2020,1,22,29.17,57.5,13.49,0,100.71,3.73,116.94
2020,1,23,28.64,57.5,12.88,0,100.62,3.57,124
2020,1,24,28.1,56.31,11.78,0,100.64,3.48,108.56
2020,1,25,28.15,63.25,13.92,0,100.52,4.49,125.69
2020,1,26,28.27,65.25,14.34,0,100.46,3.16,135.88
2020,1,27,27.65,67.94,14.77,0,100.48,4.3,142.31
2020,1,28,27.62,67.19,14.28,0,100.55,3.97,136.25
2020,1,29,28.19,64.19,14.04,0,100.66,2.91,138.88
2020,1,30,27.9,63.75,14.34,0.09,100.63,2.37,183.88
2020,1,31,28.25,53.81,12.15,0.15,100.71,1.76,127.88
2020,2,1,28.3,49.69,11.17,0,100.71,2.23,103.31
2020,2,2,27.95,49.25,10.62,0,100.84,1.51,159.44
2020,2,3,27.63,50.31,10.25,0,100.76,2.29,111.5
2020,2,4,28.43,52.44,11.66,0,100.66,3.34,104.94
2020,2,5,27.96,48.12,9.89,0,100.62,2.95,106.62
2020,2,6,27.36,50.81,10.5,0,100.7,1.95,137.81
2020,2,7,27.87,48.56,9.28,0,100.72,2.05,93.19
2020,2,8,29.13,51.62,12.33,0.02,100.7,1.58,110.25
2020,2,9,29.08,50.25,12.33,0.19,100.73,3.24,49.75
2020,2,10,29.14,52.31,12.82,0,100.73,2.57,125.81
2020,2,11,30.26,53.88,13.61,0,100.73,3.58,98.69
2020,2,12,29.81,58.25,14.16,0,100.71,5.32,123.25
2020,2,13,29.8,60.75,14.53,0,100.61,4.35,124.62
2020,2,14,29.12,64.5,15.2,0,100.51,4.45,141.88
2020,2,15,28.96,63.62,14.89,0,100.62,3.88,143.94
2020,2,16,29.93,61.69,15.08,0.05,100.7,2.91,133.81
2020,2,17,30.58,57.25,14.71,0.18,100.76,3.02,94.5
2020,2,18,30.31,45.12,11.47,0.01,100.78,3.26,65.56
2020,2,19,29.2,44.94,10.19,0,100.83,2.05,81
2020,2,20,29.7,44.38,10.5,0,100.77,2.12,73.31
2020,2,21,30.53,45.06,11.29,0,100.88,4.24,62.5
2020,2,22,29.37,45.81,10.74,0,100.97,4.05,70
2020,2,23,29.44,43.75,10.19,0,100.84,3.59,69.62
2020,2,24,29.2,43,9.83,0,100.69,2.11,91.62
2020,2,25,29.97,48.75,11.84,0,100.56,2.62,176.19
2020,2,26,30.51,52.44,13.31,0,100.57,2.8,87.56
2020,2,27,31.19,44.5,11.66,0,100.5,2.79,114.06
2020,2,28,29.98,45.31,11.05,0,100.5,2.7,126.69
2020,2,29,30.09,56.12,13.55,0,100.42,3.84,119.88
2020,3,1,30.53,58.56,14.65,0,100.46,3.49,120.06
2020,3,2,30.65,55.81,14.22,0.03,100.44,4.25,116.56
2020,3,3,30.97,50.06,13.18,0,100.44,4.52,112.44
2020,3,4,30.45,56.19,14.4,0,100.46,4.08,117.88
2020,3,5,30.48,57.44,14.71,0.01,100.5,4.71,123.12
2020,3,6,29.76,58.19,14.47,0,100.64,4.15,131.56
2020,3,7,30.96,57.38,14.83,0,100.58,3.14,154.25
2020,3,8,31.26,57.31,15.08,0,100.38,2.91,206.88
2020,3,9,31.3,60.81,16.36,0.08,100.26,3.65,182.56
2020,3,10,31.25,62.25,16.36,1.82,100.31,3.55,165.81
2020,3,11,30.23,61.5,15.87,0.06,100.54,5.23,138.25
2020,3,12,31.3,56.5,14.65,0.01,100.59,4.85,126
2020,3,13,31.02,59.94,15.44,0,100.63,4.37,134.5
2020,3,14,30.73,56.69,14.34,0,100.53,5.29,127.62
2020,3,15,31.13,55,13.92,0,100.49,5.84,121.12
2020,3,16,31.28,52,13.55,0,100.58,5.27,110.19
2020,3,17,31.16,52.06,13.67,0,100.63,5.1,115.44
2020,3,18,30.59,54.69,13.61,0,100.53,4.12,124.25
2020,3,19,30.46,57,14.34,0.03,100.54,5.48,127.75
2020,3,20,29.85,56.5,13.49,0.06,100.62,5.48,129
2020,3,21,30,59.62,14.16,1.15,100.63,4.77,125.44
2020,3,22,30.32,60.12,15.14,0.03,100.56,4.66,134.38
2020,3,23,30.13,60.38,15.08,0.68,100.49,3.95,140.12
2020,3,24,30.33,57.19,14.22,0,100.4,4.88,126.81
2020,3,25,30.68,57.81,14.77,0,100.31,5.56,123.81
2020,3,26,30.59,59.06,15.32,0,100.42,4.78,126.25
2020,3,27,30.8,58.44,15.38,0,100.46,3.77,136.19
2020,3,28,30.69,59.56,15.56,0.01,100.39,3.98,139.62
2020,3,29,30.76,56,14.47,0,100.36,5,137.31
2020,3,30,31.15,57.69,15.14,0,100.39,4.39,142.31
2020,3,31,31.25,59.56,15.93,0.04,100.39,3.91,138.12
2020,4,1,31.2,59.81,16.17,0.01,100.39,5.07,133.69
2020,4,2,31.23,56.62,15.01,0.05,100.44,5.56,125.62
2020,4,3,31.41,57.06,15.01,0,100.48,5.54,121
2020,4,4,31.59,56.88,15.26,0,100.49,5.74,113.44
2020,4,5,31.45,56.5,14.89,0,100.51,5.77,118.5
2020,4,6,31.51,53.88,14.47,0.04,100.46,4.59,127.12
2020,4,7,30.66,59.5,15.81,0.23,100.46,4.13,141.5
2020,4,8,30.44,64.19,16.66,0.78,100.51,4.2,130.12
2020,4,9,29.73,67.19,17.21,0.27,100.58,4.09,122.19
2020,4,10,31.12,60.88,16.54,0.02,100.63,4.27,121.62
2020,4,11,31.73,53.75,14.65,0.01,100.6,4.28,123.12
2020,4,12,31.19,60.88,16.6,5.52,100.49,3.38,117.75
2020,4,13,30.25,63.81,16.42,3.06,100.5,3.42,112.44
2020,4,14,31.37,57.5,15.5,1.03,100.53,3.58,97.12
2020,4,15,31.2,55.94,14.89,0.39,100.55,2.87,129.75
2020,4,16,30.83,57.5,15.44,0.15,100.46,3.7,128.94
2020,4,17,31.2,57.56,15.44,0.18,100.48,4.92,127.88
2020,4,18,31.37,57.75,15.2,0,100.55,3.47,127.5
2020,4,19,31.78,56.56,15.75,0,100.45,3.98,137.5
2020,4,20,32.28,54.31,15.14,0,100.46,4.36,130.25
2020,4,21,31.23,60.94,16.24,0,100.39,4.13,127.06
2020,4,22,31.01,63.56,17.21,0.06,100.38,4.17,132.88
2020,4,23,31.61,61.38,16.97,0.08,100.37,4.59,122.75
2020,4,24,31.01,62,17.03,0.88,100.4,2.58,114.12
2020,4,25,32.41,54.38,15.56,1.65,100.36,2.27,86.06
2020,4,26,31.87,59.19,16.54,4.63,100.42,2.92,130.19
2020,4,27,32.32,54.81,15.56,0.43,100.46,2.89,113.25
2020,4,28,32.52,53.38,15.44,0.13,100.42,3.35,195.88
2020,4,29,32.98,49.81,14.71,0.03,100.35,4.24,100.19
2020,4,30,33.12,48.75,14.47,0.21,100.38,4.2,115.69
2020,5,1,32.54,50.25,14.04,0,100.31,4.34,116.38
2020,5,2,32.25,55.31,15.38,0,100.22,4.05,130.75
2020,5,3,31.77,61.44,17.21,0.05,100.28,4.39,136.25
2020,5,4,31.69,61.94,17.46,0.76,100.36,3.55,145.75
2020,5,5,32.3,59.25,17.15,0.41,100.27,3.41,158
2020,5,6,31.7,61.06,17.27,0.01,100.27,3.91,155
2020,5,7,32.49,60,17.33,0.02,100.18,4.58,149.44
2020,5,8,32.46,61.81,17.94,0.74,100.18,4.23,154.62
2020,5,9,33.44,56.56,16.91,0.01,100.21,3.76,148.94
2020,5,10,32.96,55.94,16.36,0,100.27,4.11,153.31
2020,5,11,33.42,52.25,15.44,0,100.31,3.8,143.38
2020,5,12,33.7,52.25,15.87,0.02,100.26,3.2,130.94
2020,5,13,33.02,54.56,16.42,0.02,100.28,4.21,129.88
2020,5,14,33.3,54.44,16.6,0.07,100.24,4.1,125.56
2020,5,15,32.87,54.38,16.11,0.1,100.08,4.05,130.69
2020,5,16,30.96,64.06,17.64,10.08,100.07,2.34,123.62
2020,5,17,30.83,68.94,18.62,3.43,100.04,2.3,186.94
2020,5,18,30.92,68.94,18.74,0.54,100.04,2.73,218.25
2020,5,19,30.5,71.94,19.29,0.82,100.13,2.48,206.25
2020,5,20,30.86,70.56,19.04,3.68,100.15,2.83,235.5
2020,5,21,30.9,67.38,18.37,0.03,100.19,2.95,250.56
2020,5,22,30.55,71.44,19.29,0.89,100.16,2.96,220
2020,5,23,28.78,80.75,19.84,16.42,100.31,2.99,204.38
2020,5,24,29.25,79.12,19.59,17.86,100.47,2.38,206.62
2020,5,25,29.07,78.88,19.47,5.51,100.54,2.3,206.69
2020,5,26,29.87,73.81,18.98,3,100.49,2.23,233.31
2020,5,27,29.35,76.69,19.23,2.57,100.44,2.03,229.81
2020,5,28,28.48,83.5,20.14,13.74,100.43,1.95,219.5
2020,5,29,29.25,76.62,19.04,6.01,100.46,2.2,172.38
2020,5,30,29.08,76.56,18.86,3.3,100.59,1.06,171.94
2020,5,31,29.79,72.5,18.49,4.62,100.55,1.88,148.62
2020,6,1,29.07,79.31,19.59,18.43,100.51,1.51,211.81
2020,6,2,27.9,84.31,19.71,10.32,100.47,2.06,229.19
2020,6,3,28.83,77,18.68,3.18,100.37,1.77,211.25
2020,6,4,28.12,83.94,19.84,8.86,100.35,2.19,228.56
2020,6,5,28.37,80.69,19.17,3.3,100.36,2.67,244.69
2020,6,6,28.04,82.56,19.29,2.31,100.35,2.98,246.56
2020,6,7,28.16,79.06,18.49,1.92,100.29,2.29,248.62
2020,6,8,28.58,77.75,18.55,6.1,100.24,2.63,255.62
2020,6,9,28.9,78.69,19.35,1.87,100.24,2.74,232.94
2020,6,10,27.82,84.62,19.71,2.55,100.29,2.98,218.62
2020,6,11,27.76,82.94,19.17,3.27,100.21,2.7,237.38
2020,6,12,27.13,81.81,18.25,3.76,100.07,2.95,264.06
2020,6,13,27.98,85.69,20.14,18.26,100.05,3.08,238.38
2020,6,14,27.04,92.75,20.81,100.35,100.23,3.41,182.69
2020,6,15,27.01,91.19,20.32,143.31,100.43,2.37,166.88
2020,6,16,27.7,84.5,19.47,16.16,100.4,1.71,178.19
2020,6,17,27.37,88.06,20.02,54.23,100.34,1.82,270.19
2020,6,18,27.59,86.81,20.02,3.12,100.31,1.62,280.06
2020,6,19,27.66,88.5,20.51,6.61,100.29,1.91,243.25
2020,6,20,27.12,91.25,20.57,39.26,100.27,2.57,216.56
2020,6,21,27.38,88.25,20.14,2.06,100.17,1.8,226.75
2020,6,22,27.48,88,20.14,1.94,100.18,2.42,180
2020,6,23,27.88,85.94,20.08,0.33,100.26,1.98,202.25
2020,6,24,27.6,88.44,20.39,6.33,100.24,2.07,199.56
2020,6,25,26.89,90,19.9,7.01,100.25,2.48,208.75
2020,6,26,26.67,87.88,19.17,6.77,100.31,2.12,211.5
2020,6,27,26.68,88.62,19.35,3.6,100.26,2.84,213
2020,6,28,26.69,89.44,19.53,17.85,100.29,3.23,218.25
2020,6,29,25.73,92.5,19.17,65.57,100.29,3.26,218.94
2020,6,30,25.88,91,18.98,42.24,100.32,3.41,241.19
2020,7,1,25.98,86.12,18.07,3.76,100.26,2.71,252.12
2020,7,2,26.61,86.94,18.86,6.62,100.18,2.79,263.88
2020,7,3,26.73,91.06,19.96,18.2,100.33,3.61,235.56
2020,7,4,26.39,87.38,18.74,1.66,100.4,3.09,269.19
2020,7,5,26.78,88.06,19.35,22.36,100.19,2.1,269.38
2020,7,6,27.07,87.06,19.47,2.07,100.17,2.2,185.56
2020,7,7,26.6,89.19,19.35,0.46,100.38,2.66,149.62
2020,7,8,26.98,86.44,19.17,5.89,100.35,1.48,188.94
2020,7,9,26.79,88.38,19.47,11.37,100.19,1.86,243.94
2020,7,10,26.67,90.38,19.78,6.63,100.26,2.45,212.81
2020,7,11,26.81,88.25,19.41,2.67,100.25,2.08,227.81
2020,7,12,26.91,87.5,19.35,4.44,100.21,2.09,191.69
2020,7,13,27.01,88.19,19.59,8.29,100.26,2.84,220.38
2020,7,14,27.25,86.62,19.47,1.34,100.25,2.33,257.5
2020,7,15,27.23,87.81,19.84,4.05,100.17,1.56,260.62
2020,7,16,27.15,87.31,19.65,4.36,100.17,2.21,159.94
2020,7,17,26.94,87.69,19.47,0.73,100.27,2.21,146.31
2020,7,18,27.12,87.25,19.53,3.89,100.33,2,158.5
2020,7,19,28.12,81.62,19.23,2.44,100.21,1.72,207.94
2020,7,20,27.46,87.19,19.96,14.38,100.21,2.28,170.56
2020,7,21,27.34,84.62,19.17,2.4,100.3,1.69,152.06
2020,7,22,27.81,82.81,19.23,1.19,100.28,1.49,148.06
2020,7,23,27.61,84.44,19.35,32.66,100.27,2.47,163.81
2020,7,24,26.8,84.75,18.55,1.97,100.31,1.8,191.56
2020,7,25,26.76,86.88,19.04,3.77,100.31,2.11,186.56
2020,7,26,27.3,86.38,19.53,5.21,100.27,1.94,199.38
2020,7,27,27.51,86.12,19.71,7.51,100.18,2.15,202.81
2020,7,28,27.67,87.69,20.32,2.34,100.19,2.41,209.19
2020,7,29,27.38,88.75,20.2,2.22,100.22,2.95,258.12
2020,7,30,26.79,91.75,20.26,3.21,100.14,3.45,264.69
2020,7,31,26.33,92.94,20.08,33.43,100,4.8,246.81
2020,8,1,25.87,94.88,19.96,29.84,99.98,5.38,230.88
2020,8,2,26.51,90.69,19.71,14.5,100.03,5.8,217.81
2020,8,3,26.22,93.88,20.14,13.07,100.08,4.49,217.06
2020,8,4,26.77,90.75,20.02,0.74,100.11,3.33,237.75
2020,8,5,26.41,91.94,19.84,12.53,100.18,3.24,266.56
2020,8,6,25.56,93.5,19.23,25.9,100.18,4.02,245.62
2020,8,7,26.83,89.62,19.78,8.1,100.08,3.05,245.81
2020,8,8,26.4,92.06,19.9,21.83,100.17,3.75,249.81
2020,8,9,26.73,90.62,19.9,14.62,100.21,3.08,244.5
2020,8,10,26.64,92.25,20.14,10.54,100.31,3.66,233.75
2020,8,11,27.15,89.69,20.14,9.89,100.31,3.38,237.5
2020,8,12,26.99,92.06,20.57,13.11,100.38,3.51,209.25
2020,8,13,26.4,91.31,19.65,9.74,100.39,3.09,193.75
2020,8,14,25.88,91.94,19.23,8.42,100.36,2.51,189.31
2020,8,15,26.31,88.94,18.98,9.31,100.3,2.57,281.44
2020,8,16,26.68,89,19.47,3.2,100.25,2.42,261.44
2020,8,17,26,92.94,19.59,4.65,100.24,2.32,261.06
2020,8,18,25.82,93.19,19.47,2.85,100.2,3.04,240.81
2020,8,19,26.05,87.19,18.31,11.32,100.23,3.1,252.69
2020,8,20,26.48,87.81,18.98,5.72,100.26,2.26,265.62
2020,8,21,26.84,87.81,19.35,1.07,100.36,2.2,266.5
2020,8,22,27.02,89.31,19.9,4.89,100.37,2.79,225.75
2020,8,23,27.12,88.44,19.78,6.77,100.39,2.45,215.94
2020,8,24,27.19,87.44,19.65,0.13,100.41,2.52,257.25
2020,8,25,27.26,86.88,19.59,0.03,100.33,2.46,252.81
2020,8,26,27.51,89.12,20.45,0.11,100.23,3.27,249.06
2020,8,27,27.41,89.56,20.45,0.05,100.13,3.54,247
2020,8,28,27.08,89.81,20.14,0.2,100.06,2.91,238.44
2020,8,29,27.13,90.12,20.32,2.37,100.08,2.92,233.88
2020,8,30,27.4,87.94,20.02,2.55,100.09,2.55,229.69
2020,8,31,27.19,89.06,20.08,5.37,100.15,2.31,235.94
2020,9,1,27.29,86.06,19.41,5.9,100.21,2.01,252.06
2020,9,2,27.04,87.06,19.41,2.48,100.27,2.09,251
2020,9,3,27.72,85.25,19.78,2.61,100.29,1.64,253.25
2020,9,4,27.55,88.44,20.32,1.59,100.26,2.7,174.5
2020,9,5,27.97,84.06,19.71,0.06,100.22,1.62,202.88
2020,9,6,27.23,88.81,20.02,1.98,100.22,2.52,230.75
2020,9,7,26.64,90.75,19.84,0.78,100.29,2.59,268.5
2020,9,8,27.42,86.81,19.78,3.55,100.39,1.59,229.44
2020,9,9,27.85,84.5,19.65,4.88,100.32,1.51,188.69
2020,9,10,27.48,84.88,19.35,0.66,100.14,2.08,154.56
2020,9,11,26.96,87.56,19.41,3.78,100.28,2.4,205.88
2020,9,12,26.93,89.31,19.78,5.51,100.42,2.09,195.62
2020,9,13,26.62,89.75,19.53,3.93,100.42,2.06,190.5
2020,9,14,26.25,91.31,19.47,14.98,100.34,2.28,218.81
2020,9,15,26.53,88.44,19.1,1.83,100.34,2.72,234.88
2020,9,16,26.51,88.69,19.17,0.97,100.25,3.01,248.75
2020,9,17,26.14,93.5,19.96,11.34,100.05,3.82,246.19
2020,9,18,25.87,93.94,19.78,21.86,99.91,5.08,235.56
2020,9,19,25.87,94.12,19.71,38.04,100.27,3.73,180.06
2020,9,20,26.37,88.19,18.86,4,100.45,1.79,208.88
2020,9,21,27.38,85.38,19.35,2.04,100.32,1.61,198.56
2020,9,22,27.34,86.19,19.47,10.23,100.3,2.02,151.12
2020,9,23,27.2,86.19,19.29,4.01,100.38,1.94,168.94
2020,9,24,27.19,87.56,19.65,0.34,100.45,2.09,229.62
2020,9,25,26.26,90.06,19.17,5.55,100.44,2.2,265.56
2020,9,26,25.76,92.06,19.1,25.97,100.35,2.62,273.25
2020,9,27,25.28,92.75,18.74,28.81,100.22,2.67,228.5
2020,9,28,26.01,94.5,20.02,17.6,100.16,3.2,198.06
2020,9,29,25.99,93.06,19.59,4.91,100.32,2.47,229.81
2020,9,30,26.19,91.88,19.59,4.76,100.15,2.85,281.75
2020,10,1,26.38,91.94,19.84,5.86,100.11,2.48,274.69
2020,10,2,26.53,92.75,20.2,34.07,100.15,2,220.69
2020,10,3,26.51,92.62,20.14,8.74,100.3,2.63,226.75
2020,10,4,26.13,92.06,19.53,10.75,100.37,2.09,248
2020,10,5,26.01,91.12,19.17,10.95,100.27,2.57,265.44
2020,10,6,25.86,92.81,19.41,7.92,100.21,3.02,259.44
2020,10,7,26.11,92.38,19.65,6.3,99.99,3.12,269.62
2020,10,8,26.37,92.75,20.02,11.02,100.05,2.8,160.12
2020,10,9,25.95,93.38,19.65,35.98,100.17,2.23,194.94
2020,10,10,26.16,93.06,19.84,28.91,100.1,2.13,225.25
2020,10,11,25.86,93.31,19.59,9.18,100,3.26,227.12
2020,10,12,25.26,93.75,18.98,34.41,99.92,3.76,249.69
2020,10,13,25.89,94.06,19.84,21.37,99.95,2.72,233.94
2020,10,14,25.87,94.31,19.78,25.01,100.07,3.84,214.12
2020,10,15,26.26,93.12,20.02,23.28,100.05,3.55,218.94
2020,10,16,25.43,95,19.47,19.97,100,4.16,214.81
2020,10,17,25.57,94.69,19.53,15.46,100.07,4.07,213.88
2020,10,18,25.66,94.31,19.47,21.87,100.29,3.18,195.62
2020,10,19,25.99,90.75,19.1,7.16,100.3,1.8,215.12
2020,10,20,26.44,89.69,19.35,3.05,100.25,1.61,278.56
2020,10,21,26.28,92,19.71,11.4,100.23,2.44,196.38
2020,10,22,26.08,90.06,19.04,3.28,100.25,1.91,250.31
2020,10,23,26.38,89.06,19.1,3.94,100.33,1.91,250.88
2020,10,24,26.16,91.44,19.41,1.05,100.37,3.29,173.31
2020,10,25,26.07,91.31,19.29,9.62,100.4,2.8,240.88
2020,10,26,26.06,90.38,19.04,16.35,100.33,2.11,299.94
2020,10,27,25.13,91.88,18.37,3.08,100.19,3.05,308
2020,10,28,25.08,94.12,18.86,5.26,100.08,4.34,265.25
2020,10,29,25.26,94.62,19.1,32.98,100.37,2.7,209.12
2020,10,30,26.9,85.88,18.92,3.02,100.48,1.59,205.44
2020,10,31,27.62,85.31,19.53,8.28,100.44,1.69,133.56
2020,11,1,27.3,88.44,20.02,3.44,100.38,1.8,215.75
2020,11,2,26.85,83.75,18.37,0.05,100.47,1.23,106.38
2020,11,3,26.72,83.12,18.01,0.1,100.56,1.39,153.31
2020,11,4,26.73,86.31,18.8,0.24,100.52,1.62,231.25
2020,11,5,26.97,85.06,18.74,0.25,100.46,1.63,173.88
2020,11,6,26.69,89.94,19.65,5.43,100.47,1.91,233.56
